Date,strategy,baseline
1988-03-11,1.5966916007110044,2.6713476808770054
1988-04-01,1.6707475434172423,3.019650556460249
1988-04-22,1.9940357680763023,4.098593270224185
1988-05-13,1.9426783778233805,4.244472714783086
1988-06-03,2.6555475037026746,5.043874418075774
1988-06-24,4.592722419894841,7.982216299679521
1988-07-15,4.644247287057638,9.360843630831852
1988-08-05,4.71672565169575,10.145614890518416
1988-08-26,4.539681025941178,7.7504572236257445
1988-09-16,4.461619017873968,7.256166373227444
1988-10-07,4.051675637565872,7.69200016106447
1988-10-28,4.540517351356577,9.210927844819025
1988-11-18,5.430440391358969,9.18738480451566
1988-12-09,5.348650466494847,10.607713087673048
1988-12-30,5.390291653786559,11.368713890026456
1989-01-20,6.029013679598151,15.047275827399673
1989-02-10,6.021591162858524,18.568368676793682
1989-03-03,6.052850755092567,16.845151373541242
1989-03-24,6.244788069184199,17.98574373495802
1989-04-14,6.725968169627926,19.503228036097624
1989-05-05,6.806820221005837,21.75452289873698
1989-05-26,6.719101182039466,21.951497325480304
1989-06-16,7.197887598834167,18.395104956421378
1989-07-07,6.92315251043858,18.61296806536592
1989-07-28,8.717320538079761,21.678120894368462
1989-08-18,9.238374122484174,24.691150789488844
1989-09-08,9.210489372589233,24.965792071457813
1989-09-29,9.447527806881812,26.00242071824249
1989-10-20,8.473257655122593,23.033828359955024
1989-11-10,8.693511323373857,23.044055367521466
1989-12-01,9.266799616644565,25.283291028835706
1989-12-22,9.610132208378463,27.780853229220327
1990-01-12,10.03094084798788,30.164705729152587
1990-02-02,9.26925242041739,27.836546962325258
1990-02-23,9.489982704261266,28.79084092622378
1990-03-16,9.620060244876289,27.442233289474245
1990-04-06,7.634766170554027,25.341685822028964
1990-04-27,7.080942359875852,24.40936392317535
1990-05-18,8.840386262617372,27.48700396461905
1990-06-08,9.031037166319535,30.345148731913326
1990-06-29,8.340504580241685,29.348486727570062
1990-07-20,8.736606741820541,32.62391934839479
1990-08-10,7.923162412454542,23.83549018842143
1990-08-31,6.463654928238739,19.99876831788302
1990-09-21,4.487994469374762,15.91345715945485
1990-10-12,3.67387152555437,12.903997519568549
1990-11-02,3.7022946336058276,14.470205589198798
1990-11-23,3.3056318215006613,13.971766438764519
1990-12-14,3.759942301525042,16.55499489115185
1991-01-04,2.9688051130251036,14.066280583725032
1991-01-25,2.986124494163291,13.39751922623087
1991-02-15,4.056698776927014,20.99010906611055
1991-03-08,4.708718317606179,26.04122822926726
1991-03-29,4.747647441467818,27.299235170432638
1991-04-19,5.254118667291236,29.871095790284187
1991-05-10,5.415844061240255,29.721179721749834
1991-05-31,6.166326491492576,29.61651160959964
1991-06-21,6.056623199722665,30.147729010268705
1991-07-12,6.468178463140767,30.020314590210376
1991-08-02,7.108589649608572,32.42806083175226
1991-08-23,5.696314111021795,28.271072709670307
1991-09-13,6.673526646915121,31.185843830322867
1991-10-04,6.773161672253451,31.465074336440523
1991-10-25,6.555972405148072,31.052013253077277
1991-11-15,7.17689018374767,34.179723157803394
1991-12-06,6.269000735410396,30.10665670633368
1991-12-27,5.660958346584657,30.962049000366378
1992-01-17,6.430126736695911,35.594776571059995
1992-02-07,6.602660742242648,38.73564983702701
1992-02-28,6.225923052207065,39.75493411228561
1992-03-20,5.507099285845285,41.32065727647428
1992-04-10,4.137576266955275,39.311288717851056
1992-05-01,4.451802761568423,43.6250479775763
1992-05-22,4.994408479759111,45.65383918374165
1992-06-12,4.476115735995879,46.28575737431187
1992-07-03,3.514308289218981,44.96676426011638
1992-07-24,2.4642513227418057,42.25135791168066
1992-08-14,2.165998134758258,39.895353526684644
1992-09-04,1.5978972002727616,39.203729150844254
1992-09-25,1.5397433021124698,40.378596930748756
1992-10-16,1.7850787223831954,39.65709066340716
1992-11-06,2.3900988270766863,44.88748681780119
1992-11-27,2.07201727088869,44.09051365267848
1992-12-18,2.4187446891929554,40.469244014699655
1993-01-08,4.521289614264489,44.020080683993385
1993-01-29,6.7869686809060426,46.171890228912275
1993-02-19,7.036509037546622,48.20222111858203
1993-03-12,7.607698009402835,52.55736132835227
1993-04-02,7.654857120136356,52.36945312718588
1993-04-23,8.293210426164052,55.38918361661953
1993-05-14,8.485948079640568,57.97542226545676
1993-06-04,8.581200319408442,62.22113839661682
1993-06-25,9.253937796365358,60.48375108061235
1993-07-16,9.682086891409565,61.20288897898614
1993-08-06,12.291076514031516,65.41796001254686
1993-08-27,12.592520034355065,68.76764736393663
1993-09-17,12.406839120684658,69.62644248631655
1993-10-05,12.373396352296497,72.17627446116266
